product,country,price,millisSinceEpoch
butter,germany,276,709948800000
butter,germany,280,712627200000
butter,germany,280,715305600000
butter,germany,272,717897600000
butter,germany,268,720576000000
butter,germany,268,723168000000
butter,germany,268,725846400000
butter,germany,268,728524800000
butter,germany,268,730944000000
butter,germany,268,733622400000
butter,germany,267,736214400000
butter,germany,266,738892800000
butter,germany,268,741484800000
butter,germany,268,744163200000
butter,germany,268,746841600000
butter,germany,268,749433600000
butter,germany,268,752112000000
butter,germany,268,754704000000
butter,germany,264,757382400000
butter,germany,263,760060800000
butter,germany,263,762480000000
butter,germany,263,765158400000
butter,germany,263,767750400000
butter,germany,263,770428800000
butter,germany,264,773020800000
butter,germany,268,775699200000
butter,germany,270,778377600000
butter,germany,271,780969600000
butter,germany,271,783648000000
butter,germany,271,786240000000
butter,germany,282,788918400000
butter,germany,330,791596800000
butter,germany,331,794016000000
butter,germany,331,796694400000
butter,germany,331,799286400000
butter,germany,331,801964800000
butter,germany,343,804556800000
butter,germany,346,807235200000
butter,germany,354,809913600000
butter,germany,362,812505600000
butter,germany,362,815184000000
butter,germany,362,817776000000
butter,germany,357,820454400000
butter,germany,347,823132800000
butter,germany,336,825638400000
butter,germany,330,828316800000
butter,germany,322,830908800000
butter,germany,320,833587200000
butter,germany,322,836179200000
butter,germany,322,838857600000
butter,germany,322,841536000000
butter,germany,322,844128000000
butter,germany,322,846806400000
butter,germany,320,849398400000
butter,germany,321,852076800000
butter,germany,324,854755200000
butter,germany,330,857174400000
butter,germany,330,859852800000
butter,germany,330,862444800000
butter,germany,336,865123200000
butter,germany,338,867715200000
butter,germany,341,870393600000
butter,germany,352,873072000000
butter,germany,360,875664000000
butter,germany,361,878342400000
butter,germany,362,880934400000
butter,germany,362,883612800000
butter,germany,356,886291200000
butter,germany,350,888710400000
butter,germany,349,891388800000
butter,germany,346,893980800000
butter,germany,346,896659200000
butter,germany,350,899251200000
butter,germany,356,901929600000
butter,germany,358,904608000000
butter,germany,358,907200000000
butter,germany,348,909878400000
butter,germany,343,912470400000
butter,germany,341,915148800000
butter,germany,331,917827200000
butter,germany,311,920246400000
butter,germany,308,922924800000
butter,germany,308,925516800000
butter,germany,308,928195200000
butter,germany,309,930787200000
butter,germany,311,933465600000
butter,germany,314,936144000000
butter,germany,323,938736000000
butter,germany,327,941414400000
butter,germany,327,944006400000
butter,germany,326,946684800000
butter,germany,319,949363200000
butter,germany,322,951868800000
butter,germany,321,954547200000
butter,germany,321,957139200000
butter,germany,325,959817600000
butter,germany,344,962409600000
butter,germany,350,965088000000
butter,germany,354,967766400000
butter,germany,355,970358400000
butter,germany,353,973036800000
butter,germany,353,975628800000
butter,germany,342,978307200000
butter,germany,335,980985600000
butter,germany,329,983404800000
butter,germany,334,986083200000
butter,germany,337,988675200000
butter,germany,342,991353600000
butter,germany,347,993945600000
butter,germany,347,996624000000
butter,germany,342,999302400000
butter,germany,336,1001894400000
butter,germany,322,1004572800000
butter,germany,313,1007164800000
butter,germany,303,1009843200000
butter,germany,295,1012521600000
butter,germany,295,1014940800000
butter,germany,295,1017619200000
butter,germany,295,1020211200000
butter,germany,297,1022889600000
butter,germany,300,1025481600000
butter,germany,303,1028160000000
butter,germany,311,1030838400000
butter,germany,313,1033430400000
butter,germany,312,1036108800000
butter,germany,304,1038700800000
butter,germany,303,1041379200000
butter,germany,302,1044057600000
butter,germany,302,1046476800000
butter,germany,302,1049155200000
butter,germany,302,1051747200000
butter,germany,304,1054425600000
butter,germany,307,1057017600000
butter,germany,308,1059696000000
butter,germany,314,1062374400000
butter,germany,314,1064966400000
butter,germany,313,1067644800000
butter,germany,312,1070236800000
butter,germany,305,1072915200000
butter,germany,298,1075593600000
butter,germany,298,1078099200000
butter,germany,299,1080777600000
butter,germany,300,1083369600000
butter,germany,300,1086048000000
butter,germany,302,1088640000000
butter,germany,302,1091318400000
butter,germany,301,1093996800000
butter,germany,298,1096588800000
butter,germany,296,1099267200000
butter,germany,296,1101859200000
butter,germany,293,1104537600000
butter,germany,283,1107216000000
butter,germany,282,1109635200000
butter,germany,279,1112313600000
butter,germany,277,1114905600000
butter,germany,278,1117584000000
butter,germany,277,1120176000000
butter,germany,273,1122854400000
butter,germany,277,1125532800000
butter,germany,278,1128124800000
butter,germany,278,1130803200000
butter,germany,278,1133395200000
butter,germany,278,1136073600000
butter,germany,274,1138752000000
butter,germany,272,1141171200000
butter,germany,267,1143849600000
butter,germany,256,1146441600000
butter,germany,248,1149120000000
butter,germany,244,1151712000000
butter,germany,243,1154390400000
butter,germany,247,1157068800000
butter,germany,257,1159660800000
butter,germany,260,1162339200000
butter,germany,262,1164931200000
butter,germany,248,1167609600000
butter,germany,251,1170288000000
butter,germany,264,1172707200000
butter,germany,286,1175385600000
butter,germany,310,1177977600000
butter,germany,360,1180656000000
butter,germany,414,1183248000000
butter,germany,452,1185926400000
butter,germany,456,1188604800000
butter,germany,434,1191196800000
butter,germany,394,1193875200000
butter,germany,321,1196467200000
butter,germany,293,1199145600000
butter,germany,298,1201824000000
butter,germany,280,1204329600000
butter,germany,268,1207008000000
butter,germany,271,1209600000000
butter,germany,287,1212278400000
butter,germany,303,1214870400000
butter,germany,283,1217548800000
butter,germany,280,1220227200000
butter,germany,254,1222819200000
butter,germany,223,1225497600000
butter,germany,225,1228089600000
butter,germany,225,1230768000000
butter,germany,221,1233446400000
butter,germany,213,1235865600000
butter,germany,219,1238544000000
butter,germany,221,1241136000000
butter,germany,217,1243814400000
butter,germany,218,1246406400000
butter,germany,233,1249084800000
butter,germany,241,1251763200000
butter,germany,248,1254355200000
butter,germany,267,1257033600000
butter,germany,290,1259625600000
butter,germany,294,1262304000000
butter,germany,283,1264982400000
butter,germany,285,1267401600000
butter,germany,299,1270080000000
butter,germany,362,1272672000000
butter,germany,382,1275350400000
butter,germany,386,1277942400000
butter,germany,380,1280620800000
butter,germany,374,1283299200000
butter,germany,380,1285891200000
butter,germany,373,1288569600000
butter,germany,365,1291161600000
butter,germany,371,1293840000000
butter,germany,404,1296518400000
butter,germany,411,1298937600000
butter,germany,391,1301616000000
butter,germany,400,1304208000000
butter,germany,416,1306886400000
butter,germany,416,1309478400000
butter,germany,398,1312156800000
butter,germany,402,1314835200000
butter,germany,396,1317427200000
butter,germany,381,1320105600000
butter,germany,356,1322697600000
butter,germany,345,1325376000000
butter,germany,331,1328054400000
butter,germany,310,1330560000000
butter,germany,261,1333238400000
butter,germany,264,1335830400000
butter,germany,272,1338508800000
butter,germany,278,1341100800000
butter,germany,292,1343779200000
butter,germany,332,1346457600000
butter,germany,329,1349049600000
butter,germany,331,1351728000000
butter,germany,339,1354320000000
butter,germany,337,1356998400000
butter,germany,338,1359676800000
butter,germany,343,1362096000000
butter,germany,392,1364774400000
butter,germany,410,1367366400000
butter,germany,416,1370044800000
butter,germany,421,1372636800000
butter,germany,425,1375315200000
butter,germany,430,1377993600000
butter,germany,412,1380585600000
butter,germany,403,1383264000000
butter,germany,406,1385856000000
butter,germany,387,1388534400000
butter,germany,362,1391212800000
butter,germany,363,1393632000000
butter,germany,352,1396310400000
butter,germany,341,1398902400000
butter,germany,353,1401580800000
butter,germany,351,1404172800000
butter,germany,323,1406851200000
butter,germany,304,1409529600000
butter,germany,303,1412121600000
butter,germany,307,1414800000000
butter,germany,277,1417392000000
butter,germany,293,1420070400000
butter,germany,326,1422748800000
butter,germany,329,1425168000000
butter,germany,308,1427846400000
butter,germany,299,1430438400000
butter,germany,302,1433116800000
butter,germany,292,1435708800000
butter,germany,275,1438387200000
butter,germany,289,1441065600000
butter,germany,303,1443657600000
butter,germany,301,1446336000000
butter,germany,302,1448928000000
butter,germany,291,1451606400000
butter,germany,264,1454284800000
butter,germany,248,1456790400000
butter,germany,250,1459468800000
butter,germany,265,1462060800000
butter,germany,301,1464739200000
butter,germany,323,1467331200000
butter,germany,368,1470009600000
butter,germany,408,1472688000000
butter,germany,437,1475280000000
butter,germany,437,1477958400000
butter,germany,435,1480550400000
butter,germany,423,1483228800000
butter,germany,445,1491004800000
butter,germany,512,1493596800000
butter,germany,592,1496275200000
butter,germany,632,1498867200000
butter,germany,673,1501545600000
butter,germany,691,1504224000000
butter,germany,570,1506816000000
butter,germany,494,1509494400000
butter,germany,440,1512086400000
butter,germany,418,1514764800000
butter,germany,467,1517443200000
butter,germany,486,1519862400000
butter,germany,563,1522540800000
butter,germany,606,1525132800000
butter,germany,610,1527811200000
butter,germany,552,1530403200000
butter,germany,576,1533081600000
butter,germany,542,1535760000000
butter,germany,483,1538352000000
butter,germany,458,1541030400000
butter,germany,442,1543622400000
butter,germany,446,1546300800000
butter,germany,434,1548979200000
butter,germany,414,1551398400000
butter,germany,419,1554076800000
butter,germany,409,1556668800000
butter,germany,385,1559347200000
butter,germany,381,1561939200000
butter,germany,355,1564617600000
butter,greece,359,662688000000
butter,greece,364,665366400000
butter,greece,371,667785600000
butter,greece,382,670464000000
butter,greece,380,673056000000
butter,greece,354,675734400000
butter,greece,322,678326400000
butter,greece,323,681004800000
butter,greece,330,683683200000
butter,greece,330,686275200000
butter,greece,330,688953600000
butter,greece,330,691545600000
butter,greece,343,694224000000
butter,greece,357,696902400000
butter,greece,364,699408000000
butter,greece,361,702086400000
butter,greece,360,704678400000
butter,greece,332,707356800000
butter,greece,338,709948800000
butter,greece,340,712627200000
butter,greece,333,715305600000
butter,greece,330,717897600000
butter,greece,343,720576000000
butter,greece,342,723168000000
butter,greece,348,725846400000
butter,greece,352,728524800000
butter,greece,359,730944000000
butter,greece,349,733622400000
butter,greece,350,736214400000
butter,greece,349,738892800000
butter,greece,346,741484800000
butter,greece,347,744163200000
butter,greece,348,746841600000
butter,greece,350,749433600000
butter,greece,385,752112000000
butter,greece,401,754704000000
butter,greece,397,757382400000
butter,greece,396,760060800000
butter,greece,396,762480000000
butter,greece,393,765158400000
butter,greece,386,767750400000
butter,greece,381,770428800000
butter,greece,376,773020800000
butter,greece,371,775699200000
butter,greece,370,778377600000
butter,greece,367,780969600000
butter,greece,371,783648000000
butter,greece,373,786240000000
butter,greece,377,788918400000
butter,greece,434,791596800000
butter,greece,440,794016000000
butter,greece,443,796694400000
butter,greece,443,799286400000
butter,greece,437,801964800000
butter,greece,416,804556800000
butter,greece,416,807235200000
butter,greece,417,809913600000
butter,greece,414,812505600000
butter,greece,408,815184000000
butter,greece,399,817776000000
butter,greece,398,820454400000
butter,greece,406,823132800000
butter,greece,406,825638400000
butter,greece,406,828316800000
butter,greece,406,830908800000
butter,greece,406,833587200000
butter,greece,406,836179200000
butter,greece,408,838857600000
butter,greece,412,841536000000
butter,greece,416,844128000000
butter,greece,414,846806400000
butter,greece,414,849398400000
butter,greece,414,852076800000
butter,greece,414,854755200000
butter,greece,414,857174400000
butter,greece,436,859852800000
butter,greece,431,862444800000
butter,greece,437,865123200000
butter,greece,409,867715200000
butter,greece,432,870393600000
butter,greece,423,873072000000
butter,greece,416,875664000000
butter,greece,409,878342400000
butter,greece,409,880934400000
butter,greece,409,883612800000
butter,greece,414,886291200000
butter,greece,384,888710400000
butter,greece,368,891388800000
butter,greece,369,893980800000
butter,greece,369,896659200000
butter,greece,369,899251200000
butter,greece,369,901929600000
butter,greece,369,904608000000
butter,greece,369,907200000000
butter,greece,369,909878400000
butter,greece,371,912470400000
butter,greece,399,915148800000
butter,greece,433,917827200000
butter,greece,433,920246400000
butter,greece,435,922924800000
butter,greece,435,925516800000
butter,greece,436,928195200000
butter,greece,435,930787200000
butter,greece,435,933465600000
butter,greece,434,936144000000
butter,greece,432,938736000000
butter,greece,433,941414400000
butter,greece,431,944006400000
butter,greece,403,946684800000
butter,greece,429,949363200000
butter,greece,432,951868800000
butter,greece,445,954547200000
butter,greece,450,957139200000
butter,greece,450,959817600000
butter,greece,450,962409600000
butter,greece,454,965088000000
butter,greece,460,967766400000
butter,greece,459,970358400000
butter,greece,458,973036800000
butter,greece,458,975628800000
butter,greece,460,978307200000
butter,greece,463,980985600000
butter,greece,465,983404800000
butter,greece,465,986083200000
butter,greece,465,988675200000
butter,greece,465,991353600000
butter,greece,465,993945600000
butter,greece,465,996624000000
butter,greece,465,999302400000
butter,greece,465,1001894400000
butter,greece,465,1004572800000
butter,greece,466,1007164800000
butter,greece,466,1009843200000
butter,greece,466,1012521600000
butter,greece,466,1014940800000
butter,greece,494,1017619200000
butter,greece,502,1020211200000
butter,greece,502,1022889600000
butter,greece,502,1025481600000
butter,greece,502,1028160000000
butter,greece,502,1030838400000
butter,greece,503,1033430400000
butter,greece,507,1036108800000
butter,greece,507,1038700800000
butter,greece,505,1041379200000
butter,greece,505,1044057600000
butter,greece,505,1046476800000
butter,greece,505,1049155200000
butter,greece,505,1051747200000
butter,greece,505,1054425600000
butter,greece,505,1057017600000
butter,greece,505,1059696000000
butter,greece,506,1062374400000
butter,greece,526,1064966400000
butter,greece,531,1067644800000
butter,greece,531,1070236800000
butter,greece,531,1072915200000
butter,greece,533,1075593600000
butter,greece,535,1078099200000
butter,greece,536,1080777600000
butter,greece,540,1083369600000
butter,greece,534,1086048000000
butter,greece,530,1088640000000
butter,greece,544,1091318400000
butter,greece,549,1093996800000
butter,greece,551,1096588800000
butter,greece,551,1099267200000
butter,greece,551,1101859200000
butter,greece,551,1104537600000
butter,greece,555,1107216000000
butter,greece,556,1109635200000
butter,greece,556,1112313600000
butter,greece,556,1114905600000
butter,greece,556,1117584000000
butter,greece,556,1120176000000
butter,hungary,300,1083369600000
butter,hungary,304,1086048000000
butter,hungary,336,1088640000000
butter,hungary,371,1091318400000
butter,hungary,369,1093996800000
butter,hungary,338,1096588800000
butter,hungary,336,1099267200000
butter,hungary,339,1101859200000
butter,hungary,359,1104537600000
butter,hungary,349,1107216000000
butter,hungary,330,1109635200000
butter,hungary,330,1112313600000
butter,hungary,324,1114905600000
butter,hungary,316,1117584000000
butter,hungary,298,1120176000000
butter,hungary,322,1122854400000
butter,hungary,334,1125532800000
butter,hungary,339,1128124800000
butter,hungary,336,1130803200000
butter,hungary,305,1133395200000
butter,hungary,334,1136073600000
butter,hungary,324,1138752000000
butter,hungary,329,1141171200000
butter,hungary,327,1143849600000
butter,hungary,337,1146441600000
butter,hungary,327,1149120000000
butter,hungary,318,1151712000000
butter,hungary,309,1154390400000
butter,hungary,317,1157068800000
butter,hungary,387,1172707200000
butter,hungary,387,1175385600000
butter,hungary,379,1183248000000
butter,hungary,376,1185926400000
butter,hungary,368,1188604800000
butter,hungary,370,1191196800000
butter,hungary,390,1193875200000
butter,hungary,385,1196467200000
butter,hungary,408,1199145600000
butter,hungary,433,1201824000000
butter,hungary,520,1204329600000
butter,hungary,523,1207008000000
butter,hungary,535,1209600000000
butter,hungary,485,1212278400000
butter,hungary,458,1214870400000
butter,hungary,442,1217548800000
butter,hungary,472,1220227200000
butter,hungary,446,1222819200000
butter,hungary,369,1225497600000
butter,hungary,396,1228089600000
butter,hungary,301,1230768000000
butter,hungary,407,1233446400000
butter,hungary,422,1235865600000
butter,hungary,409,1238544000000
butter,hungary,385,1241136000000
butter,hungary,453,1243814400000
butter,hungary,446,1246406400000
butter,hungary,460,1249084800000
butter,hungary,431,1251763200000
butter,hungary,444,1254355200000
butter,hungary,450,1257033600000
butter,hungary,447,1259625600000
butter,hungary,452,1262304000000
butter,hungary,450,1264982400000
butter,hungary,455,1267401600000
butter,hungary,440,1270080000000
butter,hungary,430,1272672000000
butter,ireland,270,662688000000
butter,ireland,269,665366400000
butter,ireland,269,667785600000
butter,ireland,269,670464000000
butter,ireland,268,673056000000
butter,ireland,267,675734400000
butter,ireland,262,678326400000
butter,ireland,261,681004800000
butter,ireland,262,683683200000
butter,ireland,268,686275200000
butter,ireland,268,688953600000
butter,ireland,265,691545600000
butter,ireland,258,694224000000
butter,ireland,258,696902400000
butter,ireland,261,699408000000
butter,ireland,261,702086400000
butter,ireland,261,704678400000
butter,ireland,262,707356800000
butter,ireland,262,709948800000
butter,ireland,261,712627200000
butter,ireland,258,715305600000
butter,ireland,258,717897600000
butter,ireland,259,720576000000
butter,ireland,259,723168000000
butter,ireland,259,725846400000
butter,ireland,260,728524800000
butter,ireland,258,730944000000
butter,ireland,258,733622400000
butter,ireland,258,736214400000
butter,ireland,258,738892800000
butter,ireland,235,741484800000
butter,ireland,249,744163200000
butter,ireland,249,746841600000
butter,ireland,249,749433600000
butter,ireland,249,752112000000
butter,ireland,249,754704000000
butter,ireland,249,757382400000
butter,ireland,249,760060800000
butter,ireland,249,762480000000
butter,ireland,249,765158400000
butter,ireland,249,767750400000
butter,ireland,249,770428800000
butter,ireland,246,773020800000
butter,ireland,246,775699200000
butter,ireland,246,778377600000
butter,ireland,246,780969600000
butter,ireland,246,783648000000
butter,ireland,246,786240000000
butter,ireland,263,788918400000
butter,ireland,315,791596800000
butter,ireland,312,794016000000
butter,ireland,307,796694400000
butter,ireland,319,799286400000
butter,ireland,319,801964800000
butter,ireland,319,804556800000
butter,ireland,319,807235200000
butter,ireland,321,809913600000
butter,ireland,333,812505600000
butter,ireland,338,815184000000
butter,ireland,338,817776000000
butter,ireland,320,820454400000
butter,ireland,305,823132800000
butter,ireland,299,825638400000
butter,ireland,294,828316800000
butter,ireland,292,830908800000
butter,ireland,292,833587200000
butter,ireland,292,836179200000
butter,ireland,292,838857600000
butter,ireland,292,841536000000
butter,ireland,292,844128000000
butter,ireland,292,846806400000
butter,ireland,289,849398400000
butter,ireland,287,852076800000
butter,ireland,292,854755200000
butter,ireland,293,857174400000
butter,ireland,296,859852800000
butter,ireland,299,862444800000
butter,ireland,309,865123200000
butter,ireland,316,867715200000
butter,ireland,319,870393600000
butter,ireland,327,873072000000
butter,ireland,342,875664000000
butter,ireland,346,878342400000
butter,ireland,346,880934400000
butter,ireland,338,883612800000
butter,ireland,322,886291200000
butter,ireland,319,888710400000
butter,ireland,311,891388800000
butter,ireland,305,893980800000
butter,ireland,313,896659200000
butter,ireland,324,899251200000
butter,ireland,324,901929600000
butter,ireland,324,904608000000
butter,ireland,315,907200000000
butter,ireland,306,909878400000
butter,ireland,307,912470400000
butter,ireland,299,915148800000
butter,ireland,293,917827200000
butter,ireland,293,920246400000
butter,ireland,293,922924800000
butter,ireland,293,925516800000
butter,ireland,293,928195200000
butter,ireland,293,930787200000
butter,ireland,293,933465600000
butter,ireland,293,936144000000
butter,ireland,293,938736000000
butter,ireland,293,941414400000
butter,ireland,293,944006400000
butter,ireland,293,946684800000
butter,ireland,294,949363200000
butter,ireland,292,951868800000
butter,ireland,292,954547200000
butter,ireland,292,957139200000
butter,ireland,292,959817600000
butter,ireland,292,962409600000
butter,ireland,292,965088000000
butter,ireland,295,967766400000
butter,ireland,305,970358400000
butter,ireland,302,973036800000
butter,ireland,292,975628800000
butter,ireland,292,978307200000
butter,ireland,285,980985600000
butter,ireland,292,983404800000
butter,ireland,294,986083200000
butter,ireland,303,988675200000
butter,ireland,307,991353600000
butter,ireland,306,993945600000
butter,ireland,298,996624000000
butter,ireland,293,999302400000
butter,ireland,293,1001894400000
butter,ireland,293,1004572800000
butter,ireland,293,1007164800000
butter,ireland,293,1009843200000
butter,ireland,293,1012521600000
butter,ireland,293,1014940800000
butter,ireland,293,1017619200000
butter,ireland,293,1020211200000
butter,ireland,293,1022889600000
butter,ireland,293,1025481600000
butter,ireland,293,1028160000000
butter,ireland,293,1030838400000
butter,ireland,293,1033430400000
butter,ireland,293,1036108800000
butter,ireland,293,1038700800000
butter,ireland,293,1041379200000
butter,ireland,293,1044057600000
butter,ireland,293,1046476800000
butter,ireland,293,1049155200000
butter,ireland,293,1051747200000
butter,ireland,294,1054425600000
butter,ireland,294,1057017600000
butter,ireland,294,1059696000000
butter,ireland,294,1062374400000
butter,ireland,294,1064966400000
butter,ireland,294,1067644800000
butter,ireland,294,1070236800000
butter,ireland,294,1072915200000
butter,ireland,294,1075593600000
butter,ireland,294,1078099200000
butter,ireland,294,1080777600000
butter,ireland,294,1083369600000
butter,ireland,294,1086048000000
butter,ireland,290,1088640000000
butter,ireland,281,1091318400000
butter,ireland,284,1093996800000
butter,ireland,284,1096588800000
butter,ireland,276,1099267200000
butter,ireland,273,1101859200000
butter,ireland,271,1104537600000
butter,ireland,271,1107216000000
butter,ireland,271,1109635200000
butter,ireland,271,1112313600000
butter,ireland,271,1114905600000
butter,ireland,271,1117584000000
butter,ireland,271,1120176000000
butter,ireland,271,1122854400000
butter,ireland,257,1125532800000
butter,ireland,251,1128124800000
butter,ireland,251,1130803200000
butter,ireland,251,1133395200000
butter,ireland,251,1136073600000
butter,ireland,251,1138752000000
butter,ireland,251,1141171200000
butter,ireland,251,1143849600000
butter,ireland,248,1146441600000
butter,ireland,238,1149120000000
butter,ireland,234,1151712000000
butter,ireland,230,1154390400000
butter,ireland,230,1157068800000
butter,ireland,234,1159660800000
butter,ireland,235,1162339200000
butter,ireland,235,1164931200000
butter,ireland,234,1167609600000
butter,ireland,235,1170288000000
butter,ireland,243,1172707200000
butter,ireland,254,1175385600000
butter,ireland,270,1177977600000
butter,ireland,289,1180656000000
butter,ireland,312,1183248000000
butter,ireland,366,1185926400000
butter,ireland,408,1188604800000
butter,ireland,408,1191196800000
butter,ireland,364,1193875200000
butter,ireland,288,1196467200000
butter,ireland,256,1199145600000
butter,ireland,265,1201824000000
butter,ireland,273,1204329600000
butter,ireland,263,1207008000000
butter,ireland,259,1209600000000
butter,ireland,260,1212278400000
butter,ireland,268,1214870400000
butter,ireland,258,1217548800000
butter,ireland,235,1220227200000
butter,ireland,215,1222819200000
butter,ireland,203,1225497600000
butter,ireland,203,1228089600000
butter,ireland,203,1230768000000
butter,ireland,211,1233446400000
butter,ireland,216,1235865600000
butter,ireland,215,1238544000000
butter,ireland,215,1241136000000
butter,ireland,219,1243814400000
butter,ireland,221,1246406400000
butter,ireland,224,1249084800000
butter,ireland,224,1251763200000
butter,ireland,235,1254355200000
butter,ireland,266,1257033600000
butter,ireland,275,1259625600000
butter,ireland,263,1262304000000
butter,ireland,264,1264982400000
butter,ireland,265,1267401600000
butter,ireland,285,1270080000000
butter,ireland,317,1272672000000
butter,ireland,329,1275350400000
butter,ireland,341,1277942400000
butter,ireland,343,1280620800000
butter,ireland,339,1283299200000
butter,ireland,339,1285891200000
butter,ireland,336,1288569600000
butter,ireland,328,1291161600000
butter,ireland,324,1293840000000
butter,ireland,339,1296518400000
butter,ireland,354,1298937600000
butter,ireland,354,1301616000000
butter,ireland,354,1304208000000
butter,ireland,354,1306886400000
butter,ireland,354,1309478400000
butter,ireland,354,1312156800000
butter,ireland,354,1314835200000
butter,ireland,354,1317427200000
butter,ireland,354,1320105600000
butter,ireland,354,1322697600000
butter,ireland,354,1325376000000
butter,ireland,334,1328054400000
butter,ireland,321,1330560000000
butter,ireland,280,1333238400000
butter,ireland,243,1335830400000
butter,ireland,237,1338508800000
butter,ireland,238,1341100800000
butter,ireland,245,1343779200000
butter,ireland,258,1346457600000
butter,ireland,289,1349049600000
butter,ireland,289,1351728000000
butter,ireland,304,1354320000000
butter,ireland,326,1356998400000
butter,ireland,318,1359676800000
butter,ireland,314,1362096000000
butter,ireland,320,1364774400000
butter,ireland,344,1367366400000
butter,ireland,359,1370044800000
butter,ireland,374,1372636800000
butter,ireland,386,1375315200000
butter,ireland,399,1377993600000
butter,ireland,399,1380585600000
butter,ireland,399,1383264000000
butter,ireland,399,1385856000000
butter,ireland,399,1388534400000
butter,ireland,381,1391212800000
butter,ireland,355,1393632000000
butter,ireland,336,1396310400000
butter,ireland,332,1398902400000
butter,ireland,324,1401580800000
butter,ireland,324,1404172800000
butter,ireland,324,1406851200000
butter,ireland,319,1409529600000
butter,ireland,295,1412121600000
butter,ireland,284,1414800000000
butter,ireland,284,1417392000000
butter,ireland,284,1420070400000
butter,ireland,284,1422748800000
butter,ireland,306,1425168000000
butter,ireland,312,1427846400000
butter,ireland,304,1430438400000
butter,ireland,293,1433116800000
butter,ireland,289,1435708800000
butter,ireland,279,1438387200000
butter,ireland,279,1441065600000
butter,ireland,279,1443657600000
butter,ireland,279,1446336000000
butter,ireland,279,1448928000000
butter,ireland,279,1451606400000
butter,ireland,279,1454284800000
butter,ireland,279,1456790400000
butter,ireland,279,1459468800000
butter,ireland,239,1462060800000
butter,ireland,235,1464739200000
butter,ireland,238,1467331200000
butter,ireland,286,1470009600000
butter,ireland,317,1472688000000
butter,ireland,367,1475280000000
butter,ireland,396,1477958400000
butter,ireland,407,1480550400000
butter,ireland,418,1483228800000
butter,ireland,408,1485907200000
butter,ireland,396,1488326400000
butter,ireland,392,1491004800000
butter,ireland,412,1493596800000
butter,ireland,439,1496275200000
butter,ireland,534,1498867200000
butter,ireland,597,1501545600000
butter,ireland,617,1504224000000
butter,ireland,654,1506816000000
butter,ireland,613,1509494400000
butter,ireland,526,1512086400000
butter,ireland,470,1514764800000
butter,ireland,437,1517443200000
butter,ireland,425,1519862400000
butter,ireland,479,1522540800000
butter,ireland,516,1525132800000
butter,ireland,566,1527811200000
butter,ireland,569,1530403200000
butter,ireland,535,1533081600000
butter,ireland,533,1535760000000
butter,ireland,531,1538352000000
butter,ireland,470,1541030400000
butter,ireland,423,1543622400000
butter,ireland,413,1546300800000
butter,ireland,421,1548979200000
butter,ireland,424,1551398400000
butter,ireland,397,1554076800000
butter,ireland,400,1556668800000
butter,ireland,400,1559347200000
butter,ireland,370,1561939200000
butter,ireland,350,1564617600000
butter,italy,231,662688000000
butter,italy,223,665366400000
butter,italy,222,667785600000
butter,italy,224,670464000000
butter,italy,222,673056000000
butter,italy,221,675734400000
butter,italy,221,678326400000
butter,italy,224,681004800000
butter,italy,238,683683200000
butter,italy,259,686275200000
butter,italy,261,688953600000
butter,italy,261,691545600000
butter,italy,242,694224000000
butter,italy,218,696902400000
butter,italy,218,699408000000
butter,italy,218,702086400000
butter,italy,224,704678400000
butter,italy,233,707356800000
butter,italy,238,709948800000
butter,italy,243,712627200000
butter,italy,237,715305600000
butter,italy,239,717897600000
butter,italy,238,720576000000
butter,italy,246,723168000000
butter,italy,233,725846400000
butter,italy,229,728524800000
butter,italy,229,730944000000
butter,italy,234,733622400000
butter,italy,227,736214400000
butter,italy,219,738892800000
butter,italy,216,741484800000
butter,italy,215,744163200000
butter,italy,222,746841600000
butter,italy,234,749433600000
butter,italy,234,752112000000
butter,italy,234,754704000000
butter,italy,239,757382400000
butter,italy,238,760060800000
butter,italy,237,762480000000
butter,italy,236,765158400000
butter,italy,231,767750400000
butter,italy,228,770428800000
butter,italy,227,773020800000
butter,italy,225,775699200000
butter,italy,229,778377600000
butter,italy,236,780969600000
butter,italy,239,783648000000
butter,italy,241,786240000000
butter,italy,258,788918400000
butter,italy,301,791596800000
butter,italy,289,794016000000
butter,italy,281,796694400000
butter,italy,285,799286400000
butter,italy,278,801964800000
butter,italy,284,804556800000
butter,italy,294,807235200000
butter,italy,298,809913600000
butter,italy,314,812505600000
butter,italy,326,815184000000
butter,italy,330,817776000000
butter,italy,310,820454400000
butter,italy,284,823132800000
butter,italy,272,825638400000
butter,italy,273,828316800000
butter,italy,265,830908800000
butter,italy,249,833587200000
butter,italy,258,836179200000
butter,italy,254,838857600000
butter,italy,254,841536000000
butter,italy,263,844128000000
butter,italy,261,846806400000
butter,italy,262,849398400000
butter,italy,265,852076800000
butter,italy,274,854755200000
butter,italy,275,857174400000
butter,italy,276,859852800000
butter,italy,274,862444800000
butter,italy,273,865123200000
butter,italy,275,867715200000
butter,italy,282,870393600000
butter,italy,304,873072000000
butter,italy,324,875664000000
butter,italy,340,878342400000
butter,italy,344,880934400000
butter,italy,326,883612800000
butter,italy,293,886291200000
butter,italy,259,888710400000
butter,italy,267,891388800000
butter,italy,274,893980800000
butter,italy,275,896659200000
butter,italy,285,899251200000
butter,italy,288,901929600000
butter,italy,288,904608000000
